,droupout_rate,Y/N
NCT02592798,0.5652173913043478,1
NCT01999192,0.3089887640449438,1
NCT01440517,0.2,1
NCT00547105,0.0,0
NCT00640250,0.0,0
NCT01533714,0.203883495145631,1
NCT03209362,0.0625,1
NCT02854059,0.0,0
NCT02518620,0.1921182266009852,1
NCT01034306,0.1012658227848101,1
NCT03265119,0.2463768115942029,1
NCT01704404,0.1129032258064516,1
NCT00755261,0.3333333333333333,1
NCT02556333,0.0,0
NCT00976573,0.046979865771812,1
NCT00963859,0.0,0
NCT03064113,0.0,0
NCT03282591,0.0432432432432432,1
NCT01562314,0.35,1
NCT04312009,0.0146341463414634,1
NCT02345070,0.1651376146788991,1
NCT00930579,0.0571428571428571,1
NCT00534352,0.2222222222222222,1
NCT02548078,0.0183333333333333,1
NCT01377233,0.2142857142857142,1
NCT00853762,1.0,1
NCT03124459,0.575,1
NCT03709823,0.0551181102362204,1
NCT00613028,0.0434782608695652,1
NCT04761822,0.0583090379008746,1
NCT00719914,0.0,0
NCT00351299,0.0,0
NCT02682238,0.14,1
NCT00518011,1.0,1
NCT00740636,0.0652173913043478,1
NCT00227539,0.04,1
NCT00363779,0.0,0
NCT02168101,0.5555555555555556,1
NCT00313729,0.0,0
NCT02525094,0.1415929203539823,1
NCT00531752,0.1304347826086956,1
NCT00095979,0.0384615384615384,1
NCT00425854,1.0,1
NCT01222533,0.0909090909090909,1
NCT01724177,1.0,1
NCT02813551,0.0254237288135593,1
NCT01333033,0.1245136186770428,1
NCT01380769,0.1464968152866242,1
NCT00921518,0.0,0
NCT03738475,0.0294117647058823,1
NCT02839343,0.0476190476190476,1
NCT03091920,0.0384615384615384,1
NCT00227721,0.0333333333333333,1
NCT00195624,0.0,0
NCT02403895,0.0,0
NCT03368170,0.04,1
NCT02094443,0.6153846153846154,1
NCT00065260,0.0185185185185185,1
NCT01116232,1.0,1
NCT00550771,0.149171270718232,1
NCT00467610,0.1666666666666666,1
NCT00193375,0.3166666666666666,1
NCT00732940,0.0892857142857142,1
NCT03912233,0.2441860465116279,1
NCT03788434,0.0126582278481012,1
NCT00772148,0.2045454545454545,1
NCT01092559,0.0,0
NCT01297244,0.3904761904761905,1
NCT01451814,0.1666666666666666,1
NCT00298896,0.9090909090909092,1
NCT00824460,0.3311688311688311,1
NCT00094328,0.0714285714285714,1
NCT03181503,0.1428571428571428,1
NCT02220855,1.0,1
NCT00816595,0.0294117647058823,1
NCT03326518,0.0888888888888888,1
NCT03083808,0.0,0
NCT00459043,0.0333333333333333,1
NCT00661427,0.1967213114754098,1
NCT02518048,0.0285714285714285,1
NCT02655692,0.2822085889570552,1
NCT04577781,0.1785714285714285,1
NCT00794144,0.0454545454545454,1
NCT02849743,0.0833333333333333,1
NCT00325234,1.0,1
NCT02254681,1.0,1
NCT03065400,1.0,1
NCT02417974,0.0,0
NCT01253369,1.0,1
NCT01638819,0.0333333333333333,1
NCT03723915,0.0,0
NCT00305448,0.6853146853146853,1
NCT00795886,0.1587301587301587,1
NCT02646371,0.0,0
NCT00385944,0.108695652173913,1
NCT00176865,0.0,0
NCT04349098,0.3368421052631579,1
NCT00777179,0.0,0
NCT04469998,0.015625,1
NCT02160626,0.0174418604651162,1
NCT00475657,0.8,1
NCT00592774,0.5136986301369864,1
NCT01096342,0.0625,1
NCT00811135,1.0,1
NCT04920916,0.4482758620689655,1
NCT02380742,0.0185185185185185,1
NCT01150890,0.3538461538461538,1
NCT01593254,1.0,1
NCT00297427,0.3617021276595745,1
NCT00739648,0.2453416149068323,1
NCT00569946,0.921875,1
NCT00581919,0.75,1
NCT00807040,0.3067729083665338,1
NCT00868608,0.382716049382716,1
NCT00719043,0.2247324613555291,1
NCT03604705,0.0476190476190476,1
NCT00959751,0.1076923076923077,1
NCT02436031,0.0,0
NCT04333225,0.0361990950226244,1
NCT03769194,0.0681818181818181,1
NCT02971761,0.1111111111111111,1
NCT01039519,1.0,1
NCT01319422,0.025,1
NCT02138786,1.0,1
NCT03167619,0.5111111111111111,1
NCT02294682,0.0094339622641509,1
NCT02342379,0.0,0
NCT00601848,1.0,1
NCT00184054,0.0909090909090909,1
NCT00943631,0.0147783251231527,1
NCT03067610,0.0,0
NCT03261947,0.9207920792079208,1
NCT00764517,0.5087719298245614,1
NCT01212588,0.1363636363636363,1
NCT00467844,0.3333333333333333,1
NCT01286012,0.25,1
NCT02689258,0.0289855072463768,1
NCT00580034,0.0568181818181818,1
NCT00217581,0.0256410256410256,1
NCT01089517,0.0311804008908685,1
NCT01614210,0.0,0
NCT04756128,0.0352112676056338,1
NCT02353832,0.0454545454545454,1
NCT00314353,0.0,0
NCT00636610,0.8793969849246231,1
NCT02201420,0.0,0
NCT00561912,0.5,1
NCT00264147,0.2006079027355623,1
NCT00971932,0.2121212121212121,1
NCT01375777,0.0340632603406326,1
NCT01815840,0.5327510917030568,1
NCT00911859,0.8376068376068376,1
NCT01336634,0.1751412429378531,1
NCT00938314,0.15625,1
NCT03576066,0.0136986301369863,1
NCT02378662,1.0,1
NCT02554019,0.1111111111111111,1
NCT01093417,0.0222222222222222,1
NCT00463385,1.0,1
NCT01291017,0.2631578947368421,1
NCT00961662,0.3726708074534161,1
NCT01105702,0.6428571428571429,1
NCT04321343,0.1965811965811965,1
NCT00421733,0.2170818505338078,1
NCT00546156,0.1442307692307692,1
NCT03417154,1.0,1
NCT01993719,0.0,0
NCT01689363,0.0039525691699604,1
NCT01118962,0.2564102564102564,1
NCT03715998,0.1559322033898305,1
NCT02574598,0.0,0
NCT00145626,0.2631578947368421,1
NCT01122511,1.0,1
NCT04189588,0.0588235294117647,1
NCT00553501,0.0677966101694915,1
NCT02685267,0.0,0
NCT00045734,0.0434782608695652,1
NCT00689572,0.324074074074074,1
NCT00415857,0.0,0
NCT01423604,0.9921259842519684,1
NCT01025284,0.03125,1
NCT04846231,0.0452261306532663,1
NCT02657551,1.0,1
NCT01769443,0.5,1
NCT00523419,1.0,1
NCT02158273,0.12,1
NCT01159171,1.0,1
NCT00082810,0.9393939393939394,1
NCT01283321,0.0,0
NCT00309946,0.0196078431372549,1
NCT04091360,0.2142857142857142,1
NCT01641809,0.25,1
NCT01669421,0.0,0
NCT00821431,0.2222222222222222,1
NCT00298610,0.0,0
NCT01399593,0.0490196078431372,1
NCT00768040,0.1794871794871795,1
NCT00687193,0.056782334384858,1
NCT03077659,0.0625,1
NCT04709835,0.01,1
NCT00690378,0.2481751824817518,1
NCT02865499,0.0,0
NCT02095145,0.0333333333333333,1
NCT01051791,0.3076923076923077,1
NCT00849524,0.5,1
NCT03012594,0.25,1
NCT03326583,0.0,0
NCT03507127,0.6,1
NCT00807937,0.2195121951219512,1
NCT02228525,0.0,0
NCT00841035,0.0,0
NCT00404495,0.6626506024096386,1
NCT02333331,0.1336405529953917,1
NCT03420222,0.6,1
NCT00670982,0.0,0
NCT00479557,0.2122448979591836,1
NCT00870870,0.140625,1
NCT00887809,0.0851063829787234,1
NCT02465528,1.0,1
NCT01705496,0.1739130434782608,1
NCT03247686,0.1071428571428571,1
NCT02292238,0.1126760563380281,1
NCT01204788,1.0,1
NCT02322190,0.2,1
NCT01549951,1.0,1
NCT01011218,0.0,0
NCT03139032,0.0,0
NCT02658487,0.3809523809523809,1
NCT02511561,0.0,0
NCT00329550,0.3,1
NCT02633956,0.0595238095238095,1
NCT02351037,0.0,0
NCT00719355,0.3009708737864077,1
NCT00590317,0.09375,1
NCT01263704,0.6904761904761905,1
NCT01810302,1.0,1
NCT00361842,0.9682539682539684,1
NCT03693170,0.7894736842105263,1
NCT00856245,0.2631578947368421,1
NCT02508077,0.0,0
NCT00414206,0.4927113702623906,1
NCT02292719,0.0428571428571428,1
NCT00255801,0.0,0
NCT00830180,0.6341463414634146,1
NCT02464878,0.0,0
NCT00809159,0.4,1
NCT01081951,0.6851851851851852,1
NCT01578278,0.0313531353135313,1
NCT01757691,1.0,1
NCT00387127,1.0,1
NCT00473824,0.7142857142857143,1
NCT00972335,1.0,1
NCT00915681,0.3108108108108108,1
NCT02215252,0.1037037037037037,1
NCT00407550,0.3684210526315789,1
NCT02875613,0.2,1
NCT05038982,0.1,1
NCT04495816,0.158273381294964,1
NCT00423150,1.0,1
NCT01645280,0.1062271062271062,1
NCT03019640,0.3636363636363636,1
NCT03232892,0.0,0
NCT00539617,0.0,0
NCT00896532,0.0212765957446808,1
NCT02291289,0.7750410509031199,1
NCT00031551,0.074074074074074,1
NCT00842751,0.0,0
NCT00937937,1.0,1
NCT03311854,0.0,0
NCT00739908,0.175438596491228,1
NCT00603954,0.0309278350515463,1
NCT01055171,0.3157894736842105,1
NCT01305213,0.0,0
NCT01376310,0.2955974842767295,1
NCT01692301,0.1916299559471365,1
NCT02533180,0.5,1
NCT00061048,0.7586206896551724,1
NCT01090323,0.6648648648648648,1
NCT02357420,0.1501272264631043,1
NCT04046939,0.0202020202020202,1
NCT00878553,0.0161290322580645,1
NCT02839798,0.3333333333333333,1
NCT02013765,0.2,1
NCT01082211,0.1076923076923077,1
NCT00977470,1.0,1
NCT00665925,0.1728665207877461,1
NCT01064713,0.0,0
NCT01576718,0.2828125,1
NCT03923933,0.0588235294117647,1
NCT01772368,0.0972222222222222,1
NCT04248712,0.0,0
NCT02602223,0.0,0
NCT02785172,0.0129870129870129,1
NCT00141115,0.3333333333333333,1
NCT00880009,1.0,1
NCT01132820,0.0943396226415094,1
NCT00595413,0.0771704180064308,1
NCT00724009,0.0,0
NCT01515306,0.95,1
NCT00931944,0.7432432432432432,1
NCT02433834,0.1491935483870967,1
NCT02730962,0.0,0
NCT02152137,0.2105263157894736,1
NCT03636061,0.0329670329670329,1
NCT01529502,0.1428571428571428,1
NCT02676895,0.1111111111111111,1
NCT00439673,0.5806451612903226,1
NCT05194839,0.5316455696202531,1
NCT02726399,1.0,1
NCT02058706,0.0,0
NCT01838317,0.0,0
NCT04559529,0.0166666666666666,1
NCT01700725,0.0,0
NCT00330421,0.0,0
NCT00903331,0.1292134831460674,1
NCT01039207,0.0,0
NCT01220856,0.7777777777777778,1
NCT02079909,0.2178423236514522,1
NCT01113632,0.7272727272727273,1
NCT00747006,0.2777777777777778,1
NCT01878799,0.02,1
NCT01215188,0.147985989492119,1
NCT02318134,0.05,1
NCT02626611,0.1333333333333333,1
NCT00006903,0.2985074626865671,1
NCT01551888,0.0,0
NCT02781454,0.05,1
NCT00381615,0.0816326530612244,1
NCT03449199,0.0307692307692307,1
NCT02923180,0.8125,1
NCT00519779,0.0147058823529411,1
NCT03071406,0.02,1
NCT02713256,0.0,0
NCT03858634,0.0862068965517241,1
NCT01404949,0.0588235294117647,1
NCT00656630,0.0882352941176469,1
NCT03693625,1.0,1
NCT00147212,0.0,0
NCT02434081,0.6075949367088608,1
NCT00362882,0.0,0
NCT02919683,0.1666666666666666,1
NCT00357968,0.0,0
NCT02403622,0.1333333333333333,1
NCT01827943,0.1666666666666666,1
NCT01983462,0.0303030303030303,1
NCT00715078,0.8524590163934426,1
NCT01639040,0.032258064516129,1
NCT03738241,0.0098684210526315,1
NCT00938587,0.0813953488372093,1
NCT02454179,1.0,1
NCT00905424,0.1129943502824858,1
NCT00598507,0.0,0
NCT03118739,0.1833333333333333,1
NCT01124617,0.2747252747252747,1
NCT02819557,0.0,0
NCT02417701,0.0,0
NCT01213199,0.2,1
NCT00676195,0.125,1
NCT04066894,0.6666666666666666,1
NCT03500679,0.12,1
NCT03569371,0.3,1
NCT03301350,0.2758620689655172,1
NCT00525135,0.0,0
NCT01654523,0.05,1
NCT01817530,0.2275132275132275,1
NCT02041325,0.1578947368421052,1
NCT02699450,0.1541850220264317,1
NCT01469767,0.0,0
NCT04356690,0.0,0
NCT01396070,0.5277777777777778,1
NCT00496340,0.0,0
NCT02875340,1.0,1
NCT00489489,0.0932203389830508,1
NCT03431974,0.2631578947368421,1
NCT01857232,0.0643274853801169,1
NCT01055197,0.1134020618556701,1
NCT01654549,0.025,1
NCT00427011,1.0,1
NCT01189604,0.048780487804878,1
NCT02203786,0.032258064516129,1
NCT01706159,0.5,1
NCT01492673,0.0,0
NCT04422431,1.0,1
NCT03196076,0.0,0
NCT00559377,0.5625,1
NCT02269670,1.0,1
NCT00804856,1.0,1
NCT03437278,0.0816326530612244,1
NCT01675154,0.0,0
NCT02442349,1.0,1
NCT00313560,0.0,0
NCT02730793,0.4,1
NCT00343083,0.4883720930232558,1
NCT01393158,0.0625,1
NCT00611884,0.1142857142857142,1
NCT02971956,0.0,0
NCT03029104,0.1777378815080789,1
NCT03505710,0.8287292817679558,1
NCT00853307,0.2258064516129032,1
NCT01776008,0.125,1
NCT00097721,1.0,1
NCT00210470,0.0,0
NCT01344057,0.0158730158730158,1
NCT01134055,0.092156862745098,1
NCT02293863,0.1962025316455696,1
NCT00606086,0.1928571428571428,1
NCT01231659,1.0,1
NCT00527735,0.972809667673716,1
NCT02296684,0.0597014925373134,1
NCT00441272,1.0,1
NCT00381641,0.0317460317460317,1
NCT03110458,0.1214953271028037,1
NCT03612856,0.0,0
NCT01755416,0.0,0
NCT01280552,0.0564516129032258,1
NCT01109069,0.4673366834170854,1
NCT01806662,0.2222222222222222,1
NCT02418195,0.0,0
NCT00714948,1.0,1
NCT00757172,0.1692307692307692,1
NCT00958074,0.0909090909090909,1
NCT00057954,0.3333333333333333,1
NCT00006110,0.0,0
NCT01000051,0.0666666666666666,1
NCT00542191,0.1428571428571428,1
NCT00543400,0.0298210735586481,1
NCT00378508,0.0793650793650793,1
NCT04570657,0.0340425531914893,1
NCT01649297,0.0681586978636826,1
NCT02531698,0.0325,1
NCT00003487,0.25,1
NCT00275002,0.9268292682926828,1
NCT03938545,0.3230769230769231,1
NCT02303041,0.3,1
NCT05317312,0.0272727272727272,1
NCT03256552,0.0757575757575757,1
NCT02930122,1.0,1
NCT01297335,0.0,0
NCT02022033,0.04,1
NCT02674568,1.0,1
NCT01265511,0.5,1
NCT00792623,0.2413793103448276,1
NCT00267007,0.3,1
NCT02484456,0.0625,1
NCT01363388,0.1791044776119403,1
NCT00825266,0.0,0
NCT02067611,0.074074074074074,1
NCT00290472,0.0,0
NCT01340794,0.1428571428571428,1
NCT02657369,1.0,1
NCT02236598,0.0689655172413793,1
NCT03500302,0.0,0
NCT01529346,0.0212765957446808,1
NCT01164579,0.3027522935779816,1
NCT03869684,0.6153846153846154,1
NCT00684775,0.0,0
NCT02447302,0.0961538461538461,1
NCT02202785,1.0,1
NCT02260180,0.0252100840336134,1
NCT00851409,0.0,0
NCT00835978,1.0,1
NCT04277936,0.0,0
NCT02497937,0.0,0
NCT00001880,0.3333333333333333,1
NCT02766582,0.0,0
NCT00719849,0.0769230769230769,1
NCT00166166,0.0,0
NCT00812968,1.0,1
NCT00171249,0.9761092150170648,1
NCT00879086,1.0,1
NCT03276078,0.05,1
NCT00997672,0.8888888888888888,1
NCT00348673,0.0,0
NCT02093221,0.5657894736842105,1
NCT01716208,0.0,0
NCT00558870,0.0,0
NCT00901927,0.4285714285714285,1
NCT02845336,0.8571428571428571,1
NCT02921737,0.0,0
NCT01167192,0.4,1
NCT02691247,0.0727272727272727,1
NCT00191191,1.0,1
NCT01429623,0.5263157894736842,1
NCT00821327,0.9722222222222222,1
NCT00082329,0.0,0
NCT01262872,0.04,1
NCT00683787,1.0,1
NCT01058369,1.0,1
NCT04182672,0.0,0
NCT03657043,1.0,1
NCT02349048,0.0735294117647058,1
NCT04401423,0.3181818181818182,1
NCT01068249,0.1025641025641025,1
NCT00462735,0.0,0
NCT00743366,0.0,0
NCT02554877,0.1553398058252427,1
NCT03439293,1.0,1
NCT04388826,0.1538461538461538,1
NCT01357655,1.0,1
NCT01017731,0.1176470588235294,1
NCT01124734,1.0,1
NCT00523640,0.0333333333333333,1
NCT03456804,0.0,0
NCT00846391,0.4285714285714285,1
NCT01085084,0.2560975609756097,1
NCT00243412,0.5,1
NCT00284739,0.0,0
NCT00920387,0.0,0
NCT00354978,0.0,0
NCT02788747,0.0140845070422535,1
NCT04677179,1.0,1
NCT01073267,0.75,1
NCT00423735,0.21875,1
NCT01266447,0.0,0
NCT00949078,0.0,0
NCT02506192,0.0240963855421686,1
NCT02203604,0.0,0
NCT01251978,0.0,0
NCT02199509,0.2857142857142857,1
NCT03233737,0.0,0
NCT01982942,0.1372549019607843,1
NCT00745134,0.0,0
NCT01383499,0.0,0
NCT02664415,0.0526315789473684,1
NCT06076694,0.0375,1
NCT04512066,0.416243654822335,1
NCT00559949,0.1794871794871795,1
NCT00636441,0.375,1
NCT04343976,0.0714285714285714,1
NCT00860574,0.03125,1
NCT00922441,0.0326086956521739,1
NCT00382174,0.2916666666666667,1
NCT03335774,0.0194174757281553,1
NCT02574637,0.7272727272727273,1
NCT01364922,0.0684931506849315,1
NCT01911676,0.0677966101694915,1
NCT01246076,0.0,0
NCT00453973,0.8684210526315791,1
NCT03013543,0.2816901408450704,1
NCT02209181,0.0111524163568773,1
NCT00506142,1.0,1
NCT01753323,0.2325581395348837,1
NCT00240162,0.0,0
NCT00697788,0.0,0
NCT01833455,0.125,1
NCT02864498,0.1806853582554517,1
NCT03301467,0.1228070175438596,1
NCT01907490,0.0,0
NCT02420210,0.0,0
NCT04086472,0.1625,1
NCT04391309,0.2682926829268293,1
NCT03451045,0.1342281879194631,1
NCT02572453,0.0,0
NCT01827371,0.1241379310344827,1
NCT03682120,0.0833333333333333,1
NCT02541409,0.12,1
NCT01963611,1.0,1
NCT00462488,0.8043478260869565,1
NCT00442598,0.8235294117647058,1
NCT02332902,0.2916666666666667,1
NCT01300923,0.1428571428571428,1
NCT00957931,0.6666666666666666,1
NCT00089414,0.0,0
NCT04540133,0.0344827586206896,1
NCT00336583,0.074074074074074,1
NCT01518309,1.0,1
NCT01876043,0.0833333333333333,1
NCT00617201,0.44,1
NCT02062658,0.2,1
NCT00725725,0.2826086956521739,1
NCT00514683,0.2685185185185185,1
NCT01319981,0.0,0
NCT00888615,0.0344827586206896,1
NCT02071914,0.0,0
NCT00405821,0.1,1
NCT01894477,0.0196078431372549,1
NCT01370083,0.2142857142857142,1
NCT02832167,0.8155339805825242,1
NCT00227591,0.0208333333333333,1
NCT00412841,0.3488372093023256,1
NCT00728728,0.1818181818181818,1
NCT02646449,0.0,0
NCT00736645,0.0363636363636363,1
NCT02059213,0.032258064516129,1
NCT02371889,0.1941176470588235,1
NCT01276106,0.193050193050193,1
NCT03679013,0.2105263157894736,1
NCT03416127,0.0555555555555555,1
NCT03194776,0.0,0
NCT00185614,0.0,0
NCT01246583,0.0422535211267605,1
NCT02366195,0.4821428571428571,1
NCT00494091,1.0,1
NCT01015131,0.1818181818181818,1
NCT01437488,0.0,0
NCT00530920,0.0705882352941176,1
NCT01796470,1.0,1
NCT01773109,0.075,1
NCT01461538,0.3373493975903614,1
NCT01034657,0.9230769230769232,1
NCT00796861,1.0,1
NCT01827111,0.0526315789473684,1
NCT01460654,0.1818181818181818,1
NCT02400463,0.0,0
NCT00947882,0.7722772277227723,1
NCT00859456,0.8888888888888888,1
NCT01393600,0.032258064516129,1
NCT03281876,0.1023102310231023,1
NCT04365257,0.6,1
NCT03742037,0.0933333333333333,1
NCT01235351,0.0,0
NCT02180724,1.0,1
NCT00245466,0.9069767441860463,1
NCT00372957,0.0,0
NCT01943825,0.4444444444444444,1
NCT01496976,0.0222222222222222,1
NCT01250171,0.0138888888888888,1
NCT00390858,0.4,1
NCT04400890,0.0476190476190476,1
NCT00841828,0.1176470588235294,1
NCT04004507,0.0,0
NCT01181050,0.0,0
NCT00679341,0.7591240875912408,1
NCT00623779,0.0546875,1
NCT02527434,0.921875,1
NCT03763877,0.1735537190082644,1
NCT01867671,0.3904109589041096,1
NCT02891226,0.375,1
NCT02292758,0.0,0
NCT03318315,0.0738255033557047,1
NCT03235050,0.0455635491606714,1
NCT00960934,1.0,1
NCT01419236,0.131578947368421,1
NCT00280735,0.24,1
NCT01218204,0.0230769230769229,1
NCT00604721,0.1052631578947368,1
NCT03032965,0.0,0
NCT02181829,0.0,0
NCT00694603,0.0,0
NCT01178138,0.9583333333333334,1
NCT01414244,0.0,0
NCT03905512,0.2235294117647059,1
NCT01488318,0.0,0
NCT00664521,0.2592592592592592,1
NCT00837876,1.0,1
NCT01127451,1.0,1
NCT00096174,0.8985507246376812,1
NCT00859469,0.9655172413793104,1
NCT00827372,0.8,1
NCT00412451,0.0588235294117647,1
NCT00538733,0.4615384615384615,1
NCT00686803,0.0,0
NCT02527798,0.1341463414634146,1
NCT03337477,0.3428571428571428,1
NCT01349036,1.0,1
NCT00690482,0.0593220338983049,1
NCT00949702,0.3636363636363636,1
NCT02565576,0.2272727272727272,1
NCT01426009,0.0078740157480314,1
NCT00864916,0.5263157894736842,1
NCT03077828,0.3846153846153846,1
NCT01030575,0.0,0
NCT00656487,0.0909090909090909,1
NCT04494646,0.05,1
NCT00592319,0.3,1
NCT01438307,0.0714285714285714,1
NCT00170157,0.0,0
NCT03836001,0.2,1
NCT02843659,0.8333333333333334,1
NCT00267865,0.0,0
NCT01806571,0.0,0
NCT01411852,0.2441860465116279,1
NCT02255422,0.0566037735849056,1
NCT00688753,1.0,1
NCT00238433,0.081081081081081,1
NCT00430573,0.5,1
NCT00556075,0.4477611940298507,1
NCT02690558,0.0,0
NCT01640964,0.108695652173913,1
NCT03196284,0.12,1
NCT00288015,0.8965517241379308,1
NCT00226577,0.0,0
NCT03539432,0.3333333333333333,1
NCT03019406,1.0,1
NCT01247428,0.0,0
NCT04374019,0.0769230769230769,1
NCT00586339,0.1333333333333333,1
NCT00090545,1.0,1
NCT00177307,0.025,1
NCT04331730,0.0747663551401869,1
NCT00615199,0.0935251798561151,1
NCT00260195,0.0,0
NCT02281084,0.7538461538461538,1
NCT02074436,0.0,0
NCT04115384,0.0,0
NCT01111019,0.1578947368421052,1
NCT00068367,0.0,0
NCT00659230,0.21,1
NCT00755846,0.3698113207547169,1
NCT03032484,0.0416666666666666,1
NCT04028960,0.0,0
NCT00608634,0.0481927710843373,1
NCT00970203,0.0,0
NCT00398320,0.15,1
NCT01712711,0.0,0
NCT00758836,0.1756954612005856,1
NCT04147858,0.1903225806451612,1
NCT01574716,0.9904306220095692,1
NCT01194271,0.1578947368421052,1
NCT02992743,0.2608695652173913,1
NCT01112293,0.0,0
NCT00460811,0.1976190476190476,1
NCT01597375,0.0476190476190476,1
NCT02074904,0.0,0
NCT03514420,0.0,0
NCT03178201,1.0,1
NCT01714310,0.1923076923076923,1
NCT02113449,0.0272108843537414,1
NCT00753714,0.9838709677419356,1
NCT02463799,0.0,0
NCT02970942,0.05625,1
NCT00098020,0.5,1
NCT01252290,0.0285714285714285,1
NCT00640926,0.1392405063291139,1
NCT02958267,0.1,1
NCT01718353,0.2698412698412698,1
NCT04521114,0.160919540229885,1
NCT01722318,0.2149532710280373,1
NCT00788775,0.9,1
NCT00515541,0.2325581395348837,1
NCT02482129,0.1860465116279069,1
NCT01396447,0.2825342465753425,1
NCT02628769,0.75,1
NCT02605304,0.0,0
NCT00724048,0.0616740088105726,1
NCT00485303,0.9655172413793104,1
NCT02641691,0.0,0
NCT00525525,0.0,0
NCT03312023,0.0,0
NCT00003875,0.0333333333333333,1
NCT00152477,1.0,1
NCT02614547,0.0,0
NCT01662895,0.0238095238095238,1
NCT04465916,0.0384615384615384,1
NCT03489304,0.2,1
NCT05110781,0.0,0
NCT03012061,0.0546318289786223,1
NCT02918019,0.0677290836653386,1
NCT01372813,0.0,0
NCT01131169,0.0,0
NCT00282282,0.0,0
NCT03688555,0.1,1
NCT02684578,0.3333333333333333,1
NCT02830880,0.4285714285714285,1
NCT03663855,0.0,0
NCT03087708,0.14,1
NCT00274716,0.0490196078431372,1
NCT01056315,0.5,1
NCT01808248,0.1063829787234042,1
NCT01648322,0.0689655172413793,1
NCT02002702,0.0,0
NCT01168232,0.1904761904761904,1
NCT00422656,0.0,0
NCT00576836,0.2857142857142857,1
NCT03467412,0.1166666666666666,1
NCT00638716,0.2125,1
NCT01720043,0.125,1
NCT01480232,0.475,1
NCT02124759,0.6,1
NCT01976806,0.1636363636363636,1
NCT02491684,0.0495867768595041,1
NCT02013375,1.0,1
NCT02357134,0.0222222222222222,1
NCT04523220,0.1185308848080133,1
NCT00003531,0.6666666666666666,1
NCT02176837,1.0,1
NCT01145508,0.7,1
NCT03873493,1.0,1
NCT03020004,0.0142857142857142,1
NCT00406029,0.233201581027668,1
NCT00254592,0.0465116279069767,1
NCT01397591,0.0,0
NCT01596504,0.0422535211267605,1
NCT04366713,0.3333333333333333,1
NCT00924066,0.0,0
NCT03053271,1.0,1
NCT03499249,0.0769230769230769,1
NCT01068769,0.0294117647058823,1
NCT01060007,0.05,1
NCT00329641,0.24,1
NCT03057600,1.0,1
NCT00156247,0.4444444444444444,1
NCT03948334,1.0,1
NCT03618641,0.0,0
NCT00394914,0.0514469453376205,1
NCT01170949,0.1447368421052631,1
NCT02665143,0.0,0
NCT00234039,0.8620689655172413,1
NCT00721799,0.2424242424242424,1
NCT00399529,0.0909090909090909,1
NCT02155985,0.0165289256198347,1
NCT00023764,0.1359223300970873,1
NCT02626156,0.1938775510204081,1
NCT05263505,0.5,1
NCT02796352,0.0,0
NCT03201458,0.1046511627906976,1
NCT01440803,0.1463414634146341,1
NCT01569087,0.0333333333333333,1
NCT02159950,1.0,1
NCT01453023,0.0416666666666666,1
NCT01370369,0.0,0
NCT02979431,0.05,1
NCT01602068,0.0,0
NCT00903786,0.7142857142857143,1
NCT00928707,0.0222222222222222,1
NCT00617591,0.175438596491228,1
NCT00583700,0.1296296296296296,1
NCT01013961,0.1935483870967742,1
NCT01906372,0.1666666666666666,1
NCT00832338,0.0,0
NCT03071861,0.0714285714285714,1
NCT02351856,1.0,1
NCT01873833,0.1,1
NCT02070302,0.0,0
NCT02761993,0.0794701986754966,1
NCT00413283,0.1587301587301587,1
NCT01253161,0.0344827586206896,1
NCT01020123,0.0564102564102564,1
NCT02215070,0.0769230769230769,1
NCT03063086,0.0775862068965517,1
NCT03387852,0.3277027027027027,1
NCT00684307,0.1380400421496312,1
NCT00771849,0.0582524271844659,1
NCT00183963,1.0,1
NCT01595529,0.0634920634920634,1
NCT00590564,0.4285714285714285,1
NCT03037489,0.14,1
NCT00810719,0.0,0
NCT02042534,0.0,0
NCT00468286,0.1428571428571428,1
NCT00654147,0.1363636363636363,1
NCT00451035,0.5862068965517241,1
NCT01720225,0.0353982300884955,1
NCT01885689,0.0,0
NCT01000649,0.3076923076923077,1
NCT00621855,0.1810436634717785,1
NCT02126553,0.0,0
NCT00403494,0.1526315789473684,1
NCT02730455,0.1371841155234657,1
NCT00538681,1.0,1
NCT01491672,0.9477611940298508,1
NCT01135459,0.2240437158469945,1
NCT02219048,0.8235294117647058,1
NCT01155518,0.2,1
NCT00525161,0.0909090909090909,1
NCT03894969,0.0646950092421441,1
NCT00299988,0.0,0
NCT01592695,0.1904761904761904,1
NCT00686036,0.8823529411764706,1
NCT00711087,1.0,1
NCT03591458,0.0,0
NCT00698828,0.1541850220264317,1
NCT02413008,0.1475409836065573,1
NCT03111732,0.4545454545454545,1
NCT00816023,0.1304347826086956,1
NCT03473340,0.2916666666666667,1
NCT02265796,0.08,1
NCT02450552,0.1538461538461538,1
NCT00634036,0.1739130434782608,1
NCT02657915,0.0,0
NCT04783389,0.95,1
NCT03173560,0.6472303206997084,1
NCT02821754,0.5555555555555556,1
NCT00084682,0.0714285714285714,1
NCT02712424,0.1056,1
NCT02015754,0.7857142857142857,1
NCT02888756,0.65625,1
NCT01352286,0.0,0
NCT02399228,0.4615384615384615,1
NCT01266642,0.0034843205574912,1
NCT02743364,0.0,0
NCT03624920,0.1298701298701298,1
NCT00669877,0.0714285714285714,1
NCT02895100,0.4081632653061224,1
