,droupout_rate,Y/N
NCT00809783,1.0,1
NCT03850444,1.0,1
NCT00527943,0.0236402966625463,1
NCT03086343,0.0931372549019607,1
NCT00686205,0.2898262203973289,1
NCT01778023,0.0555555555555555,1
NCT01844895,0.0512820512820512,1
NCT00317226,0.1811023622047244,1
NCT05310084,0.0167548500881834,1
NCT02344628,0.3036020583190394,1
NCT01661790,0.0277777777777777,1
NCT03053063,1.0,1
NCT00029536,0.0,0
NCT02200614,0.4625492772667542,1
NCT02795117,0.1172839506172839,1
NCT00221104,0.1007604562737642,1
NCT00095199,0.8956336528221512,1
NCT01641926,0.1442786069651741,1
NCT01289028,0.664,1
NCT01590238,0.1333333333333333,1
NCT00883779,1.0,1
NCT00948818,0.1942714819427148,1
NCT03739840,0.0588235294117647,1
NCT02817828,0.2157115260785576,1
NCT01423253,0.1875,1
NCT00811473,0.2538860103626943,1
NCT00358436,0.2985074626865671,1
NCT01480258,0.0,0
NCT02149524,0.1268571428571428,1
NCT00097786,0.1301310982162046,1
NCT00673049,1.0,1
NCT00776919,0.0996197718631178,1
NCT00302068,0.0594059405940594,1
NCT00765895,0.0,0
NCT01328379,0.0023255813953488,1
NCT01650246,1.0,1
NCT01490502,0.1860465116279069,1
NCT02105688,0.2864321608040201,1
NCT03461146,0.125,1
NCT02102204,0.3370288248337029,1
NCT01198158,0.0,0
NCT00319111,0.3112582781456953,1
NCT01346293,0.026097271648873,1
NCT01392300,0.1705685618729097,1
NCT00321672,0.0668016194331983,1
NCT03018028,0.0246913580246913,1
NCT00448747,0.0099009900990099,1
NCT00954174,0.4678178963893249,1
NCT00957996,0.2307692307692307,1
NCT01176981,0.0,0
NCT01668797,0.8861386138613861,1
NCT00969709,0.2903225806451613,1
NCT04120194,0.0150715900527505,1
NCT04237116,0.6,1
NCT00596466,0.2266666666666666,1
NCT01134042,0.1877133105802047,1
NCT03525600,0.2447665056360708,1
NCT02388906,0.5613259668508287,1
NCT00847626,0.1428571428571428,1
NCT00390546,0.1527777777777778,1
NCT02129608,0.0909090909090909,1
NCT03439254,0.0667678300455235,1
NCT02545868,1.0,1
NCT02161146,0.0375,1
NCT01103362,1.0,1
NCT01555164,0.169683257918552,1
NCT02656069,0.025,1
NCT03936387,0.0,0
NCT02149199,0.1233055265901981,1
NCT02382939,0.0652173913043478,1
NCT00773279,0.0389610389610389,1
NCT01033071,0.1671335200746965,1
NCT02308046,0.3396226415094339,1
NCT01097616,0.0069524913093858,1
NCT02144610,0.9782608695652174,1
NCT00108745,0.0916162489196197,1
NCT02523599,0.0295081967213114,1
NCT02930837,0.1,1
NCT03560518,0.0,0
NCT01560988,0.0909090909090909,1
NCT02672332,0.1216526396327467,1
NCT04123548,0.2692307692307692,1
NCT04743804,0.6875,1
NCT00371683,0.0430978613091379,1
NCT00548860,0.1541129831516352,1
NCT02227446,0.054054054054054,1
NCT00474526,0.152035203520352,1
NCT00372593,0.3794392523364486,1
NCT02955797,0.0087145969498909,1
NCT03290027,0.1872727272727272,1
NCT00566722,0.1052631578947368,1
NCT01376388,0.1384615384615384,1
NCT02264821,0.0520833333333333,1
NCT00968968,0.8108108108108109,1
NCT01212757,0.0982905982905982,1
NCT00773461,0.0430622009569378,1
NCT01416636,0.1333333333333333,1
NCT02853604,0.7272727272727273,1
NCT00823212,0.0444444444444444,1
NCT01041638,0.2571428571428571,1
NCT03104400,0.1378299120234604,1
NCT02489500,0.6666666666666666,1
NCT00479388,0.1685855263157894,1
NCT00001305,0.0,0
NCT01246479,0.217391304347826,1
NCT00537238,0.6817288801571709,1
NCT04322968,0.048780487804878,1
NCT03597464,0.1388888888888889,1
NCT00097981,0.9155555555555556,1
NCT02744755,0.0676923076923076,1
NCT00215943,0.3150684931506849,1
NCT03831880,0.0,0
NCT00337727,0.035377358490566,1
NCT00825370,0.0,0
NCT00506389,0.0,0
NCT01000961,0.0,0
NCT01959529,0.019379337436166,1
NCT00252720,0.1559055118110236,1
NCT01010971,0.0357675111773472,1
NCT02364947,0.1920236336779911,1
NCT01658995,0.0,0
NCT01471171,0.0093457943925233,1
NCT00528879,0.2878151260504201,1
NCT03036150,0.0034851301115241,1
NCT00143455,0.4889434889434889,1
NCT02964273,0.1481481481481481,1
NCT02559310,0.0834845735027223,1
NCT04155203,0.2176560121765601,1
NCT02503202,0.097173144876325,1
NCT01139021,0.0216535433070866,1
NCT01062308,0.1604938271604938,1
NCT00667823,0.3927272727272727,1
NCT00796653,0.1755888650963597,1
NCT00603798,0.0551020408163265,1
NCT00457691,1.0,1
NCT01201356,0.1561212121212121,1
NCT00566527,0.0993827160493827,1
NCT01675635,0.0,0
NCT01196091,0.2491408934707903,1
NCT00375713,0.0922746781115879,1
NCT00325403,0.1977077363896848,1
NCT01691248,0.3682487725040916,1
NCT02066298,0.1830508474576271,1
NCT04200456,0.2727272727272727,1
NCT01214915,0.2075471698113207,1
NCT03803475,0.002061855670103,1
NCT03443973,0.2222222222222222,1
NCT01079234,0.0725806451612903,1
NCT01559012,0.0769230769230769,1
NCT00605384,1.0,1
NCT00112918,0.2726745870762098,1
NCT00366249,0.1969839773798303,1
NCT04497987,0.1406779661016949,1
NCT01833065,0.3003194888178914,1
NCT02447172,0.1221374045801526,1
NCT01751165,0.0225988700564971,1
NCT03180736,0.6940789473684209,1
NCT01140347,0.0566371681415929,1
NCT02194088,0.0,0
NCT00637273,0.2178988326848249,1
NCT02255552,0.146788990825688,1
NCT00958568,0.4234234234234234,1
NCT03046446,0.2836538461538461,1
NCT00568178,0.5932835820895522,1
NCT00573313,0.1208791208791208,1
NCT00127530,0.0733333333333333,1
NCT01152554,0.5473554735547356,1
NCT02360215,0.0,0
NCT01790659,0.0300751879699248,1
NCT03261960,0.0719794344473007,1
NCT00983437,1.0,1
NCT00150345,0.4489795918367347,1
NCT01388985,0.1746987951807229,1
NCT01014767,1.0,1
NCT00556374,0.2385964912280701,1
NCT01801436,0.6428571428571429,1
NCT03548935,0.0571137174910759,1
NCT00041717,0.2122641509433962,1
NCT02082262,0.3642857142857142,1
NCT01239732,1.0,1
NCT01635881,0.0,0
NCT03703791,1.0,1
NCT01617681,0.05,1
NCT00998738,1.0,1
NCT00386360,0.1614906832298136,1
NCT02155881,0.075,1
NCT04230980,0.054054054054054,1
NCT01068158,0.0323450134770889,1
NCT02722837,0.0,0
NCT02525861,0.0882352941176469,1
NCT02544763,0.1026785714285714,1
NCT01455181,0.0,0
NCT02239380,0.0,0
NCT02618759,0.0588235294117647,1
NCT03596723,0.0,0
NCT02742181,0.0714285714285714,1
NCT00200967,0.0131578947368421,1
NCT00750139,0.4172560113154172,1
NCT02576067,0.5691056910569106,1
NCT01916967,0.0418410041841004,1
NCT01297465,0.0891089108910891,1
NCT01851330,0.0633693972179289,1
NCT00434161,0.0854092526690391,1
NCT00662818,0.2403846153846154,1
NCT01795859,0.0333333333333333,1
NCT02879305,0.0769230769230769,1
NCT01774786,0.8641025641025641,1
NCT01603602,0.0127659574468085,1
NCT01190176,0.0625,1
NCT01242748,0.1805555555555555,1
NCT02757625,0.0317460317460317,1
NCT00464815,0.008780487804878,1
NCT00659373,0.1395348837209302,1
NCT01603459,0.1161290322580645,1
NCT01569841,0.0,0
NCT00312377,0.9432063263838965,1
NCT00608881,0.238095238095238,1
NCT02635204,0.0112359550561797,1
NCT00095056,0.1851851851851851,1
NCT02132195,0.8461538461538461,1
NCT00505414,0.4042553191489361,1
NCT01900704,0.1345679012345679,1
NCT02959944,0.0,0
NCT01875367,0.0421686746987951,1
NCT01327846,0.8725982343777047,1
NCT01471574,0.0676156583629893,1
NCT04296396,0.1284187647165368,1
NCT00442546,0.3127035830618892,1
NCT00689104,0.0986411675893306,1
NCT00149734,0.0,0
NCT00337285,0.4527220630372492,1
NCT00250432,0.4509803921568627,1
NCT00548340,0.0869565217391304,1
NCT00433966,0.0718562874251497,1
NCT01214837,0.2396804260985353,1
NCT03769090,0.1174968071519795,1
NCT00556322,1.0,1
NCT01199861,0.0144927536231884,1
NCT00961051,0.0962962962962963,1
NCT02880540,0.0,0
NCT01038427,0.0163522012578616,1
NCT02715258,0.1047619047619047,1
NCT00855920,0.1244444444444444,1
NCT00627445,0.0476190476190476,1
NCT00516048,0.0517241379310344,1
NCT01770379,0.5165289256198347,1
NCT00512135,0.1048689138576779,1
NCT01154166,0.1337209302325581,1
NCT01533259,0.0,0
NCT03692871,0.0672478206724782,1
NCT01535261,0.1400560224089636,1
NCT02646566,0.0213675213675213,1
NCT03349645,0.8723404255319149,1
NCT02009163,0.4472727272727272,1
NCT00295061,0.0,0
NCT00937391,0.0294117647058823,1
NCT00960076,0.1170212765957446,1
NCT00560950,0.0069930069930069,1
NCT00900731,0.0757196495619524,1
NCT03304379,0.2387878787878788,1
NCT03933397,0.7073170731707317,1
NCT00409773,0.0411198600174978,1
NCT02952898,0.0842105263157894,1
NCT00758290,0.0,0
NCT02865460,0.16,1
NCT03954834,0.1046025104602509,1
NCT02738333,0.00836820083682,1
NCT01598831,0.3125,1
NCT01072929,0.2401847575057736,1
NCT01566149,0.1020408163265306,1
NCT02675998,0.073170731707317,1
NCT01546623,0.074074074074074,1
NCT00780416,0.1111111111111111,1
NCT01298219,0.1958997722095672,1
NCT02706847,0.441588785046729,1
NCT03479307,0.0087719298245614,1
NCT01539083,0.2167487684729064,1
NCT00957047,0.3138461538461538,1
NCT00434876,0.0909090909090909,1
NCT00412893,0.5483870967741935,1
NCT02105285,0.0207253886010362,1
NCT02016482,0.1063829787234042,1
NCT02003924,0.4361170592433975,1
NCT05059301,0.0158520475561426,1
NCT03970330,0.0,0
NCT00296036,0.072992700729927,1
NCT00499109,0.0909090909090909,1
NCT01566604,0.0760869565217391,1
NCT00751348,0.0168776371308016,1
NCT02974153,0.1338090990187332,1
NCT02137785,0.0260223048327137,1
NCT01735877,0.0208333333333333,1
NCT01330316,0.1440677966101695,1
NCT01369342,0.0390625,1
NCT01141283,0.3034482758620689,1
NCT01437111,0.09,1
NCT01536262,0.0983606557377049,1
NCT03198078,0.0632911392405063,1
NCT00005047,0.0380761523046092,1
NCT00911170,1.0,1
NCT01495858,0.0,0
NCT01251276,0.0098039215686274,1
NCT02195479,1.0,1
NCT01100112,0.1333333333333333,1
NCT01029886,0.1326754385964912,1
NCT00474045,0.4404255319148936,1
NCT00957372,0.2268041237113402,1
NCT02396316,0.2222222222222222,1
NCT00191152,0.3481012658227848,1
NCT00105027,0.1129032258064516,1
NCT01727141,0.0307101727447216,1
NCT04137627,0.5,1
NCT00641537,0.0268256333830104,1
NCT01219959,0.1195219123505976,1
NCT00945100,0.0932203389830508,1
NCT00683878,0.1261904761904762,1
NCT02855944,0.0625,1
NCT00056563,0.0,0
NCT01326026,0.1126126126126126,1
NCT01154036,0.0403899721448468,1
NCT01662492,0.08,1
NCT00910429,0.2531645569620253,1
NCT03033511,0.0,0
NCT01212484,0.1111111111111111,1
NCT02497001,0.1409043112513144,1
NCT00411411,0.0,0
NCT03188185,0.1181102362204724,1
NCT02255513,0.0,0
NCT01621178,0.1681109185441941,1
NCT00687102,0.0,0
NCT00789373,1.0,1
NCT00594958,0.0422535211267605,1
NCT00383552,0.2815013404825737,1
NCT00506675,0.0,0
NCT00811018,0.8120805369127517,1
NCT01015443,0.0,0
NCT02110901,0.1414790996784566,1
NCT01363700,0.0,0
NCT01143181,0.4714285714285714,1
NCT02354222,0.0974025974025974,1
NCT02032823,1.0,1
NCT01478971,0.0891719745222929,1
NCT03221842,0.1538461538461538,1
NCT01167426,0.0675675675675675,1
NCT00122980,0.6240601503759399,1
NCT03959241,0.0464037122969837,1
NCT01181102,0.1354748603351955,1
NCT00059332,0.0029411764705882,1
NCT02104804,0.075107296137339,1
NCT01110408,0.024390243902439,1
NCT01154088,0.0145299145299145,1
NCT02903355,0.2421652421652421,1
NCT02322788,0.0,0
NCT02670915,0.0218790218790218,1
NCT02438826,0.0520833333333333,1
NCT01628107,0.28743961352657,1
NCT00321984,0.0781414994720169,1
NCT02040766,0.1050955414012738,1
NCT03337308,0.0497382198952879,1
NCT00235755,0.1532091097308488,1
NCT01405937,0.0,0
NCT03730662,0.0565741225772655,1
NCT00813709,0.2645161290322581,1
NCT01947491,0.0532994923857868,1
NCT00402103,0.1870503597122302,1
NCT00269113,0.3083333333333333,1
NCT03231800,0.0631578947368421,1
NCT01657305,0.2336448598130841,1
NCT00264875,0.1363636363636363,1
NCT02075593,0.25,1
NCT01933919,0.3823529411764705,1
NCT01089127,0.0380434782608695,1
NCT03172702,0.1866666666666666,1
NCT01151098,0.6190476190476191,1
NCT02119156,0.6538461538461539,1
NCT01878812,0.0,0
NCT02005471,0.3529411764705882,1
NCT00566982,0.1807511737089202,1
NCT01959347,0.0333333333333333,1
NCT01095653,0.1272264631043257,1
NCT00876915,0.1658291457286432,1
NCT00306384,0.3993379476376767,1
NCT00712348,0.032258064516129,1
NCT03080883,0.3888888888888889,1
NCT01668966,0.1739130434782608,1
NCT03099096,0.0125786163522012,1
NCT03594123,0.1158301158301158,1
NCT02593097,0.1428571428571428,1
NCT02858440,0.051063829787234,1
NCT01198275,0.0552763819095477,1
NCT01425632,0.0122448979591836,1
NCT02573467,0.1348314606741573,1
NCT00504075,0.2285714285714285,1
NCT00631475,0.3515625,1
NCT02209519,0.0,0
NCT01032915,0.264,1
NCT00545740,0.5508474576271186,1
NCT01525615,0.0668316831683168,1
NCT01911429,0.128440366972477,1
NCT01009580,0.1387024608501118,1
NCT00318474,0.6730769230769231,1
NCT02956486,1.0,1
NCT01421511,0.0705705705705705,1
NCT02858037,0.0357142857142857,1
NCT00325819,0.0588235294117647,1
NCT00553267,0.0443505807814149,1
NCT01499290,0.0850661625708884,1
NCT00312208,0.0894481503941782,1
NCT00640822,0.1713900134952766,1
NCT04339413,0.9913793103448276,1
NCT00092677,0.0085424452749599,1
NCT01777139,1.0,1
NCT00285012,0.3326653306613226,1
NCT00462384,0.2307692307692307,1
NCT02091739,0.1271676300578034,1
NCT05161806,0.0,0
NCT00783718,0.5536992840095465,1
NCT02397096,1.0,1
NCT01067521,0.3288108539505187,1
NCT04726969,0.1764705882352941,1
NCT00089141,0.2781456953642384,1
NCT02269488,0.0,0
NCT01427803,0.1143958868894601,1
NCT02265237,0.1032608695652173,1
NCT02491437,0.6856866537717602,1
NCT00477230,0.796875,1
NCT00116805,0.0465116279069767,1
NCT00276484,0.0379965457685664,1
NCT02699099,0.0243204577968526,1
NCT01866319,0.6774580335731415,1
NCT00880620,0.2125984251968504,1
NCT03168841,0.1,1
NCT00843882,0.5660377358490566,1
NCT01639001,0.7342995169082126,1
NCT03377699,0.2088888888888889,1
NCT01007149,0.024390243902439,1
NCT01151852,0.0,0
NCT01176240,0.2471264367816092,1
NCT03088267,0.0,0
NCT03445650,0.1818181818181818,1
NCT00753454,0.0833333333333333,1
NCT00249795,0.3087843833185448,1
NCT01578785,1.0,1
NCT03988426,0.04,1
NCT01536015,0.72,1
NCT00943098,0.0,0
NCT04198363,0.0078431372549019,1
NCT04101721,0.0583333333333333,1
NCT02493868,0.0238532110091743,1
NCT00306592,0.0813528336380255,1
NCT00486811,0.4818181818181818,1
NCT03242252,0.1156289707750953,1
NCT01987505,0.2428571428571428,1
NCT00439647,0.1075896580483736,1
NCT03476239,0.8099173553719008,1
NCT00775203,0.2548543689320388,1
NCT02163447,0.05,1
NCT03031782,0.0909090909090909,1
NCT00623623,0.0010531858873091,1
NCT01350999,0.0854870775347912,1
NCT03014622,0.0924092409240924,1
NCT00139659,0.2020905923344947,1
NCT00910845,0.0396600566572237,1
NCT01020487,0.1724137931034483,1
NCT01687712,0.9230769230769232,1
NCT00077766,0.2044728434504792,1
NCT03095456,0.0579710144927536,1
NCT00444626,0.0,0
NCT01256684,0.1294117647058823,1
NCT02272777,0.0355555555555555,1
NCT03502616,0.0490566037735849,1
NCT01268891,0.1212121212121212,1
NCT01405053,0.4864864864864865,1
NCT01230125,0.3954983922829582,1
NCT00879255,0.28,1
NCT00587171,0.1052631578947368,1
NCT02446418,0.0809523809523809,1
NCT00957242,0.0,0
NCT00929526,0.0611702127659574,1
NCT02686138,0.2344013490725126,1
NCT00970268,0.3161512027491409,1
NCT02792218,0.1402373247033441,1
NCT01159015,0.046816479400749,1
NCT03760146,0.0543311122501281,1
NCT00559585,0.3117261471230881,1
NCT01854632,0.0221465076660988,1
NCT00723190,0.4686468646864686,1
NCT01663402,0.1901817797505812,1
NCT02866175,0.2058432934926959,1
NCT01785095,0.1111111111111111,1
NCT01229267,0.4097560975609756,1
NCT01940887,0.756896551724138,1
NCT03974100,0.0039840637450199,1
NCT00597584,0.2320777642770352,1
NCT02163824,0.0131578947368421,1
NCT00397189,0.2194092827004219,1
NCT00902174,0.2574257425742574,1
NCT00996606,0.1379310344827586,1
NCT01294423,0.0842911877394636,1
NCT01421134,0.1042654028436018,1
NCT01232556,0.9763313609467456,1
NCT01353976,0.375,1
NCT03323736,0.0891891891891892,1
NCT03987919,0.0510910058541777,1
NCT02741713,0.075,1
NCT00876447,0.4149484536082474,1
NCT00754845,0.0,0
NCT03761849,0.2947719688542825,1
NCT00535496,0.0219780219780219,1
NCT01085136,0.3737864077669903,1
NCT00444925,0.0984089569829109,1
NCT01972529,0.0562770562770562,1
NCT02187159,0.252755905511811,1
NCT00086580,0.5138888888888888,1
NCT01541930,0.0476190476190476,1
NCT01073865,0.3018018018018018,1
NCT01492101,0.7969483568075117,1
NCT02493452,0.1348017621145374,1
NCT00396409,0.0789473684210526,1
NCT01014390,0.053475935828877,1
NCT00588770,0.890818858560794,1
NCT00522873,0.2114803625377643,1
NCT00298831,0.1428571428571428,1
NCT02881567,0.4390243902439024,1
NCT02180672,0.0895522388059701,1
NCT00453986,0.0140532544378698,1
NCT02066636,1.0,1
NCT02339740,0.0822784810126582,1
NCT04535531,0.1548821548821548,1
NCT00481247,1.0,1
NCT01000727,0.0269461077844311,1
NCT00477672,0.1308724832214765,1
NCT01630135,0.0076628352490421,1
NCT01197378,0.1166666666666666,1
NCT01934972,0.625,1
NCT03924427,0.081081081081081,1
NCT02717273,0.0490196078431372,1
NCT00632736,0.6396181384248211,1
NCT00112047,0.1328671328671328,1
NCT01626118,0.0241286863270777,1
NCT00439777,0.0186236656824892,1
NCT03386032,0.3846153846153846,1
NCT01687413,0.119047619047619,1
NCT00191165,0.1481481481481481,1
NCT02985398,0.171875,1
NCT00443456,0.1343283582089552,1
NCT00381303,0.296037296037296,1
NCT00267150,0.032258064516129,1
NCT00699374,1.0,1
NCT02558374,0.2132768361581921,1
NCT01190228,0.0110132158590308,1
NCT04224688,0.3,1
NCT02037477,0.0,0
NCT03580044,0.3333333333333333,1
NCT00124072,0.1672745358090185,1
NCT02165826,0.2403846153846154,1
NCT02886715,0.1252252252252252,1
NCT01553318,0.0980392156862745,1
NCT02090764,0.0631067961165048,1
NCT01843842,0.0065359477124183,1
NCT00989157,0.0,0
NCT01942785,0.074074074074074,1
NCT01438476,0.1304347826086956,1
NCT00964860,0.0166666666666666,1
NCT00235495,0.1617122473246135,1
NCT00145470,0.6441717791411042,1
NCT01399866,0.0967741935483871,1
NCT00790192,0.2766393442622951,1
NCT02013544,0.0555555555555555,1
NCT01396525,0.1699346405228758,1
NCT00182754,0.0,0
NCT04856891,0.1182795698924731,1
NCT01911780,0.0555555555555555,1
NCT00660179,0.2088948787061994,1
NCT01268098,0.0238095238095238,1
NCT02373813,0.1027667984189723,1
NCT02036515,0.0668103448275862,1
NCT02902809,1.0,1
NCT01195662,0.0075187969924812,1
NCT00586664,0.1,1
NCT00915551,0.0035971223021582,1
NCT02271230,0.0,0
NCT01001494,0.1001221001221001,1
NCT01364649,0.2214765100671141,1
NCT01926197,0.074074074074074,1
NCT03174366,0.0,0
NCT01035346,0.0,0
NCT03927703,0.1718309859154929,1
NCT01001572,0.0443425076452599,1
NCT00159913,0.0256410256410256,1
NCT02925494,0.2627345844504021,1
NCT02076399,0.8289473684210527,1
NCT03170271,0.0666666666666666,1
NCT02282163,0.0769230769230769,1
NCT01652534,0.3333333333333333,1
NCT00943826,1.0,1
NCT01027884,0.1666666666666666,1
NCT01763164,0.9784172661870504,1
NCT02411448,0.3002159827213823,1
NCT03840616,0.0972972972972973,1
NCT00108485,0.5555555555555556,1
NCT02667275,0.0533880903490759,1
NCT02972359,0.2232704402515723,1
NCT01021007,0.0821917808219178,1
NCT01028378,0.080188679245283,1
NCT01964430,0.2992957746478873,1
NCT00417612,0.1818181818181818,1
NCT00419952,0.3692722371967655,1
NCT04332991,0.0,0
NCT00884221,0.0881174899866488,1
NCT00482170,0.0831353919239905,1
NCT01435018,0.3652694610778443,1
NCT02667444,0.1353383458646616,1
NCT01205126,0.3598130841121495,1
NCT02277769,0.1087570621468926,1
NCT01579565,0.0123152709359605,1
NCT00428090,0.2262521588946459,1
NCT03343704,0.1578947368421052,1
NCT01375374,0.0909090909090909,1
NCT00452790,0.0050251256281407,1
NCT00259012,0.0895522388059701,1
NCT01456000,0.0311614730878186,1
NCT02430532,1.0,1
NCT00666718,0.0802139037433155,1
NCT00847665,0.003030303030303,1
NCT02161185,1.0,1
NCT00250276,0.0952380952380952,1
NCT03399370,0.0935297885970531,1
NCT02207829,0.0747295968534906,1
NCT01838551,0.5106382978723404,1
NCT02389816,0.0811359026369168,1
NCT00630877,0.1623616236162361,1
NCT01234337,1.0,1
NCT02578940,0.0550458715596329,1
NCT03016312,0.5953307392996109,1
NCT01412424,0.0681818181818181,1
NCT01884519,0.0,0
NCT02347774,0.1419656786271451,1
NCT00410072,0.0470914127423822,1
NCT00934141,0.0497512437810945,1
NCT02418845,0.1481481481481481,1
NCT01853384,0.031578947368421,1
NCT02293460,0.1395348837209302,1
NCT02924727,0.0860822014464632,1
NCT00599326,0.2,1
NCT00270257,0.6682653876898481,1
NCT04146363,0.2318181818181818,1
NCT00566631,0.5899280575539568,1
NCT02139306,0.0967741935483871,1
NCT02184195,0.8311688311688312,1
NCT00077610,0.2317979197622585,1
NCT02722304,1.0,1
NCT01392469,0.1904761904761904,1
NCT02892344,0.0311720698254364,1
NCT03212521,0.0304347826086956,1
NCT00261495,0.1339285714285714,1
NCT00411684,0.1904761904761904,1
NCT01123083,0.1452513966480447,1
NCT03952039,0.6467661691542289,1
NCT02721641,0.0,0
NCT01976416,0.0192307692307692,1
NCT02502734,0.0,0
NCT00115869,0.0730805913209346,1
NCT00395304,0.0368098159509202,1
NCT02422446,0.0,0
NCT03276936,0.1865079365079365,1
NCT00401245,0.0572916666666666,1
NCT01507831,0.2703972661255873,1
NCT02814643,0.0388349514563106,1
NCT00805675,0.0217391304347826,1
NCT02742519,1.0,1
NCT00243659,0.1666666666666666,1
NCT00797277,0.0,0
NCT00936897,0.0948379351740696,1
NCT00699582,0.1748071979434447,1
NCT00240487,0.0,0
NCT01835912,0.0,0
NCT01399619,0.1741935483870967,1
NCT01291511,0.4125412541254125,1
NCT01757184,0.106060606060606,1
NCT02246920,0.0144312393887945,1
NCT02791438,0.1481481481481481,1
NCT00206336,0.0,0
NCT03471078,0.221311475409836,1
NCT00436345,0.0769230769230769,1
NCT01244815,0.1336633663366336,1
NCT00678418,0.3771929824561403,1
NCT00292461,0.25,1
NCT04321460,0.0038461538461538,1
NCT00637195,0.0263157894736842,1
NCT00964158,0.0428571428571428,1
NCT00066703,0.4468562874251497,1
NCT00509262,0.2104018912529549,1
NCT01128894,0.1551724137931034,1
NCT03096834,0.0,0
NCT01010061,0.247191011235955,1
NCT00790335,0.2774566473988439,1
NCT00915525,0.4825090470446321,1
NCT03178942,0.0196850393700787,1
NCT00158600,0.1,1
NCT01201798,0.2181818181818181,1
NCT01783678,0.149090909090909,1
NCT04476030,0.1886363636363636,1
NCT03100825,0.0851063829787234,1
NCT00006400,0.1347150259067357,1
NCT01651403,0.4320987654320987,1
NCT02629159,0.0896255371393492,1
NCT03323749,1.0,1
NCT04058366,0.1434262948207171,1
NCT01865084,0.0571428571428571,1
NCT01713946,0.3606557377049179,1
NCT00049673,0.0120481927710843,1
NCT01764633,0.0076549122043244,1
NCT02352363,0.0245098039215686,1
NCT01189292,0.1776315789473684,1
NCT03824938,0.2162162162162162,1
NCT03162458,0.0,0
NCT00168389,0.4028340080971661,1
NCT00678301,0.0280112044817927,1
NCT00963599,0.0385887541345093,1
NCT00675792,0.0,0
NCT02607800,0.0222693531283138,1
NCT01633944,0.2424242424242424,1
NCT02222896,0.1666666666666666,1
NCT00894647,0.097165991902834,1
NCT00565266,0.1714285714285714,1
NCT00365300,0.1851851851851851,1
NCT05047640,0.0,0
NCT03270514,0.0,0
NCT02864394,1.0,1
NCT04187144,0.0610591900311526,1
NCT01604343,0.2787723785166239,1
NCT01536574,0.0440677966101694,1
NCT01631214,0.2606889811873931,1
NCT01456130,0.1492537313432835,1
NCT00655876,0.0465116279069767,1
NCT00259272,0.3404255319148936,1
NCT00553358,0.578021978021978,1
NCT03014635,0.0718954248366013,1
NCT01494987,0.1299303944315545,1
NCT01587989,0.0461538461538461,1
NCT04704869,0.0455112219451371,1
NCT03614156,0.01953125,1
NCT00129766,0.0179351921627731,1
NCT02024646,0.1756198347107438,1
NCT04732949,0.2552166934189406,1
NCT00803205,0.1428571428571428,1
NCT00968838,0.0,0
NCT00863681,0.3838383838383838,1
NCT01160380,0.26,1
NCT04537234,0.0121212121212121,1
NCT01321554,0.0,0
NCT01411501,0.0429629629629629,1
NCT03448419,0.0929487179487179,1
NCT02247531,0.3497435897435897,1
NCT01456195,0.0831353919239905,1
NCT00663858,0.1523809523809524,1
NCT00134030,0.0,0
NCT02039726,0.1662125340599455,1
NCT02165397,0.2375690607734806,1
NCT00866775,0.4559585492227979,1
NCT01939158,0.2291407222914072,1
NCT02283294,0.125,1
NCT02984644,0.0,0
NCT04338321,0.2514792899408284,1
NCT02738138,0.0261437908496732,1
NCT01696058,0.0651982378854625,1
NCT00381485,0.1167582417582417,1
NCT00674583,0.0,0
NCT01400425,0.0418410041841004,1
NCT01012765,0.0,0
NCT01463306,0.2363636363636363,1
NCT04233801,0.0273972602739726,1
NCT03726879,1.0,1
NCT01634152,0.0224438902743142,1
NCT01857622,0.1505376344086021,1
NCT02165111,0.0,0
NCT00491829,0.3005291005291005,1
NCT01493960,0.3816793893129771,1
NCT00973765,0.1037735849056603,1
NCT01189747,0.0672645739910313,1
NCT01402375,0.0,0
NCT00930644,0.2613636363636363,1
NCT02338193,0.2575757575757575,1
NCT01662440,0.037821482602118,1
NCT01604265,0.0303030303030303,1
NCT00784277,0.1036717062634989,1
NCT01702298,0.0238095238095238,1
NCT01188564,0.0,0
NCT01578239,0.785,1
NCT02340728,0.0,0
NCT00310375,0.0526315789473684,1
NCT00522431,0.0738255033557047,1
NCT01951170,0.0192307692307692,1
NCT02131233,0.1346633416458852,1
NCT00569192,0.1888888888888888,1
NCT00461292,0.0510948905109489,1
NCT00444600,0.0644028103044496,1
NCT02895945,0.375,1
NCT00519090,0.0,0
NCT00317109,0.0178571428571428,1
NCT00319501,1.0,1
NCT03700320,0.3158602150537634,1
NCT01670526,0.1914893617021276,1
NCT00528970,0.1310160427807486,1
NCT02695719,0.0833333333333333,1
NCT03138252,0.0,0
NCT02435836,1.0,1
NCT01890434,0.0418410041841004,1
NCT02335346,0.1290322580645161,1
NCT01401361,0.1866666666666666,1
NCT00003702,0.1,1
NCT01984424,0.0458715596330275,1
NCT02637427,0.0,0
NCT00719576,0.0486111111111111,1
NCT01335464,0.1572815533980582,1
NCT01471444,0.0234375,1
NCT02863575,0.0106951871657754,1
NCT00816556,0.1111111111111111,1
NCT02462486,0.2507903055848261,1
NCT02551159,1.0,1
NCT01089556,0.1224489795918367,1
NCT00790036,0.4258760107816711,1
NCT01008618,0.4933333333333333,1
